QuestID;InterviewDate;InterviewLengthSec;InterviewStatus;AgeBands;Region;BA01R_KA_1;BA02R_271_PL;BA02R_272_PL;BA02R_273_PL;BA02R_274_PL;BA02R_279_PL;BA02R_280_PL;BA02R_282_PL;BA02R_283_PL;BA02R_284_PL;BA02R_285_PL;SU01R;NPS01R
2667;09.06.2020;342;1;5;904;0;1;1;0;1;0;0;1;1;0;0;543;6
2668;03.06.2020;579;1;5;904;0;0;1;1;1;0;0;1;0;0;0;543;7
2669;06.06.2020;409;1;5;907;0;1;0;1;1;0;0;1;0;0;0;541;4
2670;14.06.2020;425;1;3;915;0;1;1;1;1;1;1;1;1;1;1;544;8
2671;03.06.2020;422;1;5;910;0;0;0;1;1;1;0;1;1;0;0;543;1
2672;03.06.2020;615;1;5;912;0;0;1;1;1;0;0;1;1;0;0;542;5
2673;04.06.2020;615;1;2;906;0;0;1;0;0;0;0;1;0;0;0;542;7
2674;15.06.2020;229;1;2;903;0;0;0;1;0;0;0;0;0;0;0;543;3
2675;13.06.2020;216;1;2;915;0;0;1;0;1;0;0;1;1;0;0;544;6
2676;08.06.2020;285;1;5;911;0;0;0;0;0;0;1;1;1;0;0;552;1
2677;11.06.2020;200;1;4;911;0;0;1;1;1;1;1;1;1;0;0;552;6
2678;07.06.2020;766;1;5;907;0;0;0;1;1;0;0;1;1;0;0;543;8
2679;14.06.2020;414;1;3;912;0;0;1;1;1;1;0;1;1;0;0;542;8
2680;12.06.2020;145;1;3;901;0;0;1;1;1;0;0;1;0;0;0;542;6
2681;02.06.2020;441;1;5;912;0;0;1;0;0;0;0;1;1;0;0;542;1
2682;06.06.2020;291;1;5;907;0;1;0;1;0;0;0;0;1;0;0;541;8
2683;10.06.2020;491;1;5;903;0;0;1;1;0;0;0;1;1;0;0;543;5
2684;11.06.2020;258;1;2;912;0;0;1;1;1;0;1;1;1;0;0;542;5
2685;04.06.2020;462;1;5;910;0;0;1;1;1;0;0;1;1;0;0;543;4
2686;28.06.2020;626;1;4;903;0;1;1;1;1;1;1;1;1;1;0;543;3
2687;02.06.2020;356;1;1;916;0;0;1;1;1;0;0;1;1;0;0;543;8
2688;02.06.2020;302;1;5;901;0;0;1;1;1;0;0;1;1;0;0;542;5
2689;02.06.2020;333;1;5;906;0;0;1;0;0;0;0;0;0;0;0;542;1
2690;26.06.2020;361;1;2;913;0;1;1;1;1;1;1;1;1;0;0;543;0
2691;14.06.2020;299;1;2;906;0;0;1;1;1;0;0;1;1;0;0;542;9
2692;02.06.2020;480;1;5;909;0;0;1;1;1;0;0;1;1;0;0;542;4
2693;09.06.2020;237;1;3;911;0;0;1;1;1;0;0;1;1;0;0;552;9
2694;20.06.2020;278;1;3;907;0;1;1;1;1;0;1;1;1;1;1;550;4
2695;11.06.2020;553;1;3;915;0;0;0;1;1;1;1;1;1;0;0;544;1
2696;09.06.2020;104;1;2;906;1;0;0;0;0;1;0;0;0;0;0;553;3
2697;11.06.2020;191;1;4;916;0;0;1;1;1;1;1;1;1;0;1;544;3
2698;04.06.2020;1104;1;5;907;0;1;0;0;0;0;0;1;0;0;0;541;2
2699;07.06.2020;832;1;5;903;0;0;1;1;0;0;0;1;1;0;0;543;7
2700;03.06.2020;705;1;5;912;0;0;1;1;0;0;1;1;1;0;0;542;7
2701;07.06.2020;652;1;2;907;0;1;1;1;1;0;0;0;1;0;0;541;7
2702;08.06.2020;187;1;5;903;0;1;1;1;1;1;1;1;1;1;0;553;7
2703;07.06.2020;271;1;1;907;0;1;1;1;0;0;0;0;1;0;0;541;7
2704;11.06.2020;308;1;4;906;0;0;1;0;1;0;0;1;0;0;0;542;4
2705;17.06.2020;476;1;3;902;0;1;1;1;1;1;1;1;1;1;1;552;6
2706;11.06.2020;640;1;2;905;0;1;1;1;1;1;1;1;1;0;0;544;8
2707;03.06.2020;223;1;1;907;0;0;0;1;0;0;0;1;1;0;0;553;9
2708;23.06.2020;274;1;3;907;0;1;1;1;1;0;0;1;1;0;1;541;1
2709;06.06.2020;483;1;5;912;0;0;1;1;1;1;1;1;1;1;0;542;5
2710;09.06.2020;912;1;2;907;0;1;1;1;1;0;1;0;1;0;0;541;6
2711;03.06.2020;38262;1;5;911;0;0;1;1;1;1;1;1;0;0;0;552;4
2712;03.06.2020;365;1;1;907;0;0;1;1;1;1;1;1;1;0;0;543;9
2713;15.06.2020;749;1;2;904;0;0;1;1;1;1;1;1;1;0;0;542;4
2714;16.06.2020;566;1;3;907;0;1;1;1;1;1;1;1;1;0;0;421;9
2715;11.06.2020;164;1;2;909;0;0;1;0;1;0;0;1;1;0;0;552;7
2716;18.06.2020;185;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;7
2717;03.06.2020;430;1;1;909;0;0;1;1;1;1;1;1;1;0;0;553;5
2718;03.06.2020;434;1;5;909;0;0;1;1;1;0;0;1;1;0;0;543;6
2719;18.06.2020;448;1;3;902;0;1;1;1;1;1;1;1;1;0;0;552;1
2720;06.06.2020;561;1;1;907;0;1;1;1;1;1;1;1;1;1;1;541;1
2721;09.06.2020;181;1;2;906;0;1;1;1;1;0;0;1;1;0;0;541;3
2722;17.06.2020;491;1;2;907;0;1;1;1;1;1;1;1;1;0;0;541;4
2723;11.06.2020;1069;1;1;907;0;1;1;1;1;1;1;1;1;1;0;541;1
2724;16.06.2020;882;1;3;904;0;1;1;1;1;1;1;1;1;0;0;543;3
2725;14.06.2020;543;1;2;903;0;0;1;1;1;1;1;1;1;0;0;543;9
2726;08.06.2020;678;1;5;912;0;0;1;1;0;0;0;1;1;0;0;542;2
2727;03.06.2020;1171;1;5;907;0;1;0;1;0;0;0;1;1;0;1;555;9
2728;11.06.2020;229;1;4;916;0;0;1;1;1;0;0;1;1;0;0;544;0
2729;13.06.2020;262;1;4;913;0;0;1;1;1;0;0;1;1;0;0;543;0
2730;03.06.2020;267;1;1;907;0;1;1;1;1;1;1;1;1;1;1;543;9
2731;08.06.2020;315;1;5;902;0;0;0;0;1;0;0;0;1;0;0;544;6
2732;03.06.2020;229;1;1;907;0;0;1;1;1;0;0;1;0;0;0;552;9
2733;13.06.2020;270;1;4;912;0;0;1;1;1;1;1;1;1;0;0;542;3
2734;11.06.2020;155;1;2;906;0;0;1;1;0;1;0;1;1;0;0;542;9
2735;12.06.2020;173;1;4;912;0;0;1;0;0;0;0;0;1;0;0;542;1
2736;28.06.2020;114;1;3;907;0;1;0;0;0;0;0;1;0;0;0;541;7
2737;19.06.2020;204;1;3;907;0;1;1;1;1;1;1;1;1;0;0;543;2
2738;02.06.2020;866;1;5;912;0;0;1;0;0;0;0;0;0;0;0;542;7
2739;14.06.2020;299;1;3;912;0;0;1;0;1;0;0;1;0;0;0;542;9
2740;22.06.2020;469;1;3;907;0;1;1;1;1;0;1;1;1;0;0;541;9
2741;29.06.2020;743;1;4;907;0;1;1;1;1;0;0;1;1;0;1;541;3
2742;17.06.2020;734;1;3;903;0;1;1;1;1;1;1;1;1;0;0;543;1
2743;12.06.2020;155;1;4;916;0;0;1;1;1;1;1;1;1;0;0;544;2
2744;08.06.2020;515;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;3
2745;13.06.2020;272;1;2;905;0;0;1;1;1;1;0;1;1;0;0;544;2
2746;02.06.2020;545;1;1;904;0;0;1;1;0;0;1;1;1;0;0;543;1
2747;13.06.2020;420;1;4;901;0;1;1;1;1;0;0;1;1;0;0;542;0
2748;22.06.2020;645;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;7
2749;06.06.2020;220;1;5;902;0;0;0;0;1;0;0;1;1;0;0;544;6
2750;20.06.2020;795;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;3
2751;15.06.2020;170;1;3;902;0;0;1;1;1;1;1;1;1;0;0;552;2
2752;14.06.2020;346;1;2;911;0;1;1;1;1;1;1;1;1;0;1;542;3
2753;14.06.2020;281;1;3;906;0;0;1;0;1;0;0;1;1;1;0;421;5
2754;11.06.2020;740;1;3;912;0;0;1;1;1;0;0;1;1;0;0;542;3
2755;11.06.2020;284;1;4;912;0;0;1;1;1;0;0;1;0;0;0;542;6
2756;17.06.2020;496;1;3;903;0;1;1;1;1;1;0;1;0;0;0;543;0
2757;17.06.2020;250;1;3;915;0;1;1;1;1;1;1;1;1;0;0;544;8
2758;06.06.2020;382;1;5;912;0;0;1;0;1;0;0;0;1;0;0;542;6
2759;03.06.2020;792;1;5;903;0;0;1;1;0;0;1;1;1;0;0;550;6
2760;03.06.2020;239;1;2;907;0;1;1;1;1;0;1;1;1;0;0;541;1
2761;11.06.2020;319;1;3;901;0;0;1;1;1;1;1;1;1;1;0;542;1
2762;11.06.2020;364;1;3;902;0;0;1;1;1;0;0;1;1;0;0;544;3
2763;02.06.2020;453;1;5;902;0;0;1;0;1;0;0;0;0;0;0;544;7
2764;10.06.2020;294;1;5;901;0;1;1;1;1;0;1;1;1;1;0;542;9
2765;09.06.2020;335;1;1;907;0;1;1;1;1;1;1;1;1;0;0;541;8
2766;10.06.2020;219;1;5;904;0;0;1;1;1;0;1;1;0;0;0;543;5
2767;02.06.2020;521;1;4;916;0;0;1;0;0;0;1;1;1;0;0;552;2
2768;14.06.2020;254;1;2;914;0;0;1;1;1;0;0;1;1;0;0;552;6
2769;13.06.2020;202;1;4;909;0;0;0;1;0;0;0;0;1;0;0;543;3
2770;02.06.2020;616;1;1;911;0;0;1;1;1;0;0;1;1;0;0;552;8
2771;22.06.2020;216;1;2;907;0;1;1;0;1;0;0;1;1;0;0;541;8
2772;29.06.2020;239;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;6
2773;03.06.2020;326;1;1;915;0;0;0;1;1;0;0;1;1;0;1;544;6
2774;02.06.2020;237;1;1;905;0;0;0;1;0;0;0;1;1;0;0;544;5
2775;12.06.2020;340;1;4;909;0;0;0;1;0;0;0;0;1;0;0;543;4
2776;03.06.2020;366;1;1;915;0;0;0;1;1;1;1;1;0;0;0;552;7
2777;10.06.2020;129;1;3;904;0;1;1;1;1;0;0;1;1;0;0;541;9
2778;13.06.2020;251;1;3;907;0;1;1;1;1;1;1;1;1;1;0;541;1
2779;10.06.2020;183;1;5;902;0;0;1;1;1;0;1;1;1;1;0;544;2
2780;02.06.2020;802;1;5;915;0;1;1;1;1;0;0;1;1;0;0;552;4
2781;11.06.2020;257;1;4;901;0;0;1;1;1;0;0;1;1;0;0;542;7
2782;13.06.2020;407;1;2;909;0;0;1;1;1;0;0;1;1;0;0;543;5
2783;13.06.2020;359;1;2;911;0;0;1;1;1;1;1;1;1;0;0;552;1
2784;10.06.2020;689;1;5;902;0;1;1;1;1;1;1;1;1;1;0;544;5
2785;04.06.2020;562;1;5;914;0;0;1;1;1;0;0;1;1;0;0;552;4
2786;07.06.2020;417;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;5
2787;08.06.2020;194;1;3;903;0;1;1;1;1;1;1;1;0;0;1;543;3
2788;03.06.2020;279;1;1;907;1;0;0;1;0;1;1;0;1;0;0;549;8
2789;05.06.2020;615;1;2;907;0;1;0;1;1;0;0;1;1;0;0;541;0
2790;13.06.2020;195;1;2;915;0;0;1;1;1;0;0;1;1;0;0;544;0
2791;02.06.2020;390;1;1;901;0;0;1;1;1;0;0;1;0;0;0;542;0
2792;03.06.2020;289;1;2;909;0;0;0;0;0;1;1;0;1;0;0;549;0
2793;08.06.2020;5209;1;5;912;0;0;1;0;1;0;0;1;0;0;0;542;5
2794;04.06.2020;334;1;5;910;1;0;1;0;0;0;0;0;1;0;0;543;0
2795;03.06.2020;180;1;5;907;0;1;1;1;0;0;0;1;1;0;0;541;0
2796;30.06.2020;1067;1;2;907;0;1;1;1;1;1;1;1;1;1;1;552;8
2797;11.06.2020;341;1;2;912;0;0;1;1;1;1;1;1;1;1;0;542;7
2798;10.06.2020;227;1;5;912;0;0;1;0;0;0;0;1;1;0;0;542;4
2799;04.06.2020;375;1;5;915;0;0;0;0;1;0;1;0;0;0;0;544;2
2800;23.06.2020;616;1;3;909;0;1;1;1;1;0;0;1;1;0;0;543;1
2801;09.06.2020;188;1;2;907;0;1;1;0;1;0;1;1;0;1;0;541;8
2802;25.06.2020;311;1;2;907;0;1;1;0;0;0;0;1;0;0;0;541;6
2803;07.06.2020;307;1;3;907;0;1;0;0;1;1;0;1;1;1;1;541;2
2804;14.06.2020;154;1;4;909;0;0;0;1;0;0;0;0;0;0;0;543;4
2805;13.06.2020;249;1;4;912;0;0;1;1;1;0;0;1;0;0;0;542;5
2806;04.06.2020;329;1;5;910;0;0;0;1;0;0;0;0;0;0;0;543;3
2807;06.06.2020;234;1;5;902;0;0;1;1;0;0;0;1;1;0;0;552;8
2808;06.06.2020;302;1;5;910;0;0;1;1;1;0;0;1;1;0;0;543;0
2809;11.06.2020;169;1;4;914;0;0;1;1;1;0;0;1;0;0;0;543;3
2810;11.06.2020;102;1;2;913;0;0;1;1;1;0;0;1;1;0;0;543;8
2811;03.06.2020;372;1;1;916;0;0;1;1;0;0;1;1;1;0;0;552;7
2812;02.06.2020;412;1;5;915;0;0;1;0;1;0;1;1;1;0;0;552;9
2813;24.06.2020;143;1;2;907;0;1;0;0;1;1;1;1;0;1;0;541;5
2814;10.06.2020;271;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;7
2815;12.06.2020;260;1;5;907;0;1;1;0;0;0;0;1;0;0;0;541;6
2816;04.06.2020;6344;1;2;907;1;0;1;1;1;0;0;0;1;0;0;553;0
2817;09.06.2020;206;1;5;914;0;0;1;1;1;0;1;1;1;0;0;552;8
2818;10.06.2020;351;1;4;907;0;1;1;0;1;0;0;1;0;0;0;541;2
2819;04.06.2020;592;1;2;907;0;0;1;1;1;0;0;1;1;0;0;543;7
2820;06.06.2020;715;1;5;915;0;0;1;0;1;0;1;1;1;0;0;544;3
2821;03.06.2020;580;1;5;915;0;0;1;1;1;1;1;1;1;0;0;544;9
2822;13.06.2020;118;1;2;906;0;0;1;0;1;0;0;1;1;0;0;542;6
2823;15.06.2020;398;1;3;915;0;1;1;1;1;1;1;1;1;0;1;544;4
2824;17.06.2020;350;1;2;910;0;1;1;1;1;1;1;1;1;0;0;543;0
2825;07.06.2020;658;1;5;912;0;0;1;0;0;0;0;1;1;0;0;542;3
2826;02.06.2020;390;1;1;903;0;0;1;1;1;1;1;1;1;0;0;543;6
2827;19.06.2020;580;1;3;915;0;1;1;1;1;0;0;1;1;0;0;544;5
2828;19.06.2020;269;1;3;907;0;1;1;1;1;0;1;1;1;0;0;541;6
2829;02.06.2020;434;1;5;902;0;0;1;1;1;0;0;1;1;0;0;552;8
2830;10.06.2020;1308;1;5;912;0;0;1;1;0;0;0;0;1;0;0;542;2
2831;02.06.2020;443;1;1;907;0;0;1;1;1;0;0;1;1;0;0;543;2
2832;02.06.2020;642;1;5;912;0;0;1;0;0;0;1;1;0;0;0;542;2
2833;05.06.2020;699;1;5;912;0;0;1;0;0;0;0;1;0;0;0;542;7
2834;14.06.2020;209;1;2;902;0;0;0;0;1;1;0;1;1;0;0;554;3
2835;02.06.2020;316;1;5;915;0;0;1;1;1;1;1;1;1;0;0;552;9
2836;08.06.2020;269;1;3;907;0;1;1;1;1;0;1;1;1;0;0;543;1
2837;26.06.2020;233;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;0
2838;12.06.2020;556;1;3;906;0;0;1;1;1;0;0;1;1;0;0;542;6
2839;16.06.2020;136;1;2;903;0;0;1;1;1;0;0;1;0;0;0;543;6
2840;10.06.2020;331;1;5;905;0;0;1;1;1;0;0;1;1;0;0;544;5
2841;13.06.2020;221;1;2;915;0;0;1;1;1;0;0;0;1;0;0;544;4
2842;21.06.2020;320;1;2;907;0;1;0;0;0;0;0;0;1;0;0;541;4
2843;24.06.2020;600;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;7
2844;13.06.2020;229;1;3;907;0;0;0;1;0;0;0;0;0;0;0;543;2
2845;10.06.2020;176;1;5;912;0;0;1;1;1;0;0;0;1;0;0;542;5
2846;03.06.2020;564;1;1;907;0;1;1;1;1;1;1;1;1;0;0;541;1
2847;02.06.2020;279;1;5;907;0;1;1;1;1;0;1;1;1;0;0;541;5
2848;22.06.2020;449;1;2;907;0;1;1;1;1;1;1;1;1;0;0;541;3
2849;12.06.2020;240;1;4;912;0;0;1;1;1;0;0;1;1;0;0;542;9
2850;03.06.2020;279;1;5;907;1;1;1;1;1;0;1;1;1;0;0;541;5
2851;06.06.2020;376;1;5;915;0;0;1;0;1;0;0;1;1;0;0;544;7
2852;14.06.2020;142;1;4;905;0;0;1;1;1;1;1;1;1;0;0;544;5
2853;03.06.2020;269;1;5;909;0;0;1;1;1;0;0;1;1;0;0;543;6
2854;04.06.2020;735;1;5;904;0;0;1;1;1;1;1;1;1;0;0;543;0
2855;10.06.2020;266;1;5;904;0;0;1;1;1;0;1;0;1;0;0;543;2
2856;11.06.2020;433;1;4;912;0;0;1;1;1;1;1;1;1;0;0;542;8
2857;11.06.2020;521;1;3;912;0;0;1;1;1;0;0;0;1;0;0;542;3
2858;02.06.2020;454;1;1;911;0;1;0;1;1;0;1;1;1;0;1;552;1
2859;03.06.2020;383;1;5;907;0;0;1;1;1;0;0;1;1;0;0;543;5
2860;22.06.2020;238;1;2;906;0;1;1;1;1;0;0;1;1;0;0;541;0
2861;10.06.2020;589;1;5;912;0;0;1;1;1;0;0;1;1;0;0;542;0
2862;24.06.2020;391;1;3;907;0;1;1;1;0;0;0;1;1;1;0;541;3
2863;08.06.2020;181;1;5;915;0;0;0;0;1;0;0;1;0;0;0;544;4
2864;08.06.2020;146;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;3
2865;20.06.2020;1488;1;4;907;0;1;1;1;1;1;1;1;1;0;0;550;2
2866;03.06.2020;278;1;5;907;0;1;0;0;0;0;1;0;0;0;0;550;0
2867;13.06.2020;266;1;2;902;0;0;1;1;1;1;0;1;0;0;0;544;5
2868;13.06.2020;278;1;4;901;0;0;0;0;0;0;0;1;1;0;0;542;1
2869;07.06.2020;496;1;5;904;0;1;1;1;0;1;1;1;1;0;0;543;2
2870;08.06.2020;365;1;5;902;0;0;1;1;1;0;0;1;0;0;0;544;7
2871;19.06.2020;1277;1;3;903;0;1;1;1;1;1;1;1;1;0;0;543;5
2872;02.06.2020;401;1;1;901;0;0;1;1;1;1;1;1;1;0;0;542;6
2873;23.06.2020;236;1;2;907;0;1;0;0;0;1;0;1;0;0;0;541;0
2874;23.06.2020;159;1;2;907;0;1;1;0;1;0;0;1;0;1;1;541;5
2875;07.06.2020;278;1;4;905;0;0;1;1;1;0;0;1;1;0;0;544;9
2876;11.06.2020;298;1;3;909;0;0;0;1;1;0;1;1;1;0;0;543;8
2877;14.06.2020;210;1;2;910;0;0;1;1;1;0;0;1;1;0;0;543;5
2878;25.06.2020;312;1;2;907;0;1;1;1;0;1;1;1;1;0;0;541;1
2879;10.06.2020;204;1;4;907;1;1;1;0;0;0;0;0;1;0;0;541;8
2880;07.06.2020;334;1;5;906;0;0;1;0;1;0;0;1;1;0;0;542;2
2881;11.06.2020;213;1;3;911;0;0;1;1;1;0;0;1;1;0;0;552;5
2882;04.06.2020;244;1;5;901;0;0;1;0;1;0;0;1;1;0;0;542;1
2883;07.06.2020;294;1;5;901;0;0;1;0;0;0;0;0;0;0;0;542;8
2884;04.06.2020;213;1;2;907;0;1;1;0;1;0;0;1;1;0;0;541;7
2885;13.06.2020;220;1;4;901;0;0;1;0;0;0;0;0;1;0;0;542;8
2886;12.06.2020;399;1;5;907;0;1;1;1;0;0;0;1;1;0;0;541;1
2887;10.06.2020;171;1;5;904;0;0;0;1;0;0;1;1;1;0;0;543;0
2888;02.06.2020;346;1;5;905;0;0;0;0;1;0;0;1;0;0;0;544;3
2889;09.06.2020;392;1;5;907;0;0;1;1;1;0;0;0;1;0;0;543;7
2890;23.06.2020;222;1;5;907;0;1;0;0;0;1;0;0;0;0;0;541;2
2891;07.06.2020;374;1;5;907;0;0;1;1;1;0;0;1;1;0;0;543;7
2892;05.06.2020;433;1;5;911;0;0;1;0;1;0;0;1;1;0;0;552;3
2893;11.06.2020;238;1;4;902;0;0;1;1;1;1;0;1;1;0;0;544;7
2894;26.06.2020;159;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;8
2895;06.06.2020;352;1;5;912;0;0;1;1;1;1;1;1;1;0;0;542;0
2896;05.06.2020;275;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;2
2897;02.06.2020;125;1;1;904;1;0;0;0;0;0;1;0;0;0;0;544;7
2898;14.06.2020;1443;1;2;915;0;0;1;1;1;1;1;1;1;0;0;544;7
2899;03.06.2020;155;1;2;907;0;0;1;1;1;0;0;1;0;0;0;544;0
2900;10.06.2020;199;1;5;901;0;0;1;1;1;0;0;1;1;0;0;542;6
2901;03.06.2020;560;1;5;907;0;0;0;1;0;0;0;1;1;0;0;552;3
2902;03.06.2020;939;1;5;911;0;0;1;1;1;0;0;1;1;0;0;552;3
2903;14.06.2020;500;1;2;904;0;0;1;1;0;0;0;0;0;0;0;543;3
2904;14.06.2020;480;1;3;906;0;0;1;1;1;0;0;1;1;0;0;542;1
2905;11.06.2020;135;1;3;911;0;0;1;0;1;0;0;1;0;0;0;552;3
2906;03.06.2020;415;1;3;907;0;1;1;1;1;1;1;1;1;0;0;543;8
2907;28.06.2020;218;1;4;907;0;1;1;1;1;1;1;1;1;1;0;541;3
2908;08.06.2020;477;1;5;905;0;0;1;1;1;0;0;1;1;0;0;544;8
2909;08.06.2020;286;1;5;903;0;0;1;1;0;0;0;1;0;0;0;543;8
2910;24.06.2020;201;1;2;907;0;1;0;1;1;1;0;1;0;1;1;541;7
2911;27.06.2020;343;1;3;907;0;1;1;1;1;0;1;1;0;0;0;541;7
2912;02.06.2020;504;1;5;906;0;0;1;0;0;0;0;0;0;0;0;542;7
2913;03.06.2020;369;1;5;902;0;0;1;0;1;0;0;1;1;0;0;544;7
2914;09.06.2020;627;1;5;906;0;0;1;0;0;1;1;0;0;0;0;542;7
2915;22.06.2020;720;1;3;907;0;1;0;1;0;0;0;1;0;0;0;541;2
2916;14.06.2020;157;1;2;913;1;0;1;1;1;0;0;1;1;0;0;553;9
2917;13.06.2020;339;1;2;916;0;0;1;1;1;1;1;1;1;0;0;544;2
2918;10.06.2020;220;1;5;904;0;0;1;1;1;1;1;1;1;0;0;543;5
2919;08.06.2020;429;1;2;904;0;1;1;1;1;1;1;1;1;1;1;541;4
2920;03.06.2020;359;1;1;902;1;0;1;1;1;0;1;1;0;0;0;552;6
2921;03.06.2020;437;1;1;903;0;0;1;1;0;0;1;1;0;0;0;543;7
2922;09.06.2020;340;1;5;912;0;0;1;1;1;0;0;1;1;0;0;542;2
2923;10.06.2020;336;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;4
2924;14.06.2020;262;1;3;906;0;0;1;1;0;0;0;1;1;0;0;542;6
2925;30.06.2020;215;1;2;907;0;1;1;0;0;0;0;0;0;0;0;541;7
2926;23.06.2020;315;1;4;907;0;1;1;1;0;0;0;1;1;0;0;541;2
2927;15.06.2020;341;1;2;911;0;1;1;1;1;1;0;1;1;1;1;552;9
2928;10.06.2020;733;1;2;907;0;1;1;1;1;0;0;1;1;1;1;541;9
2929;16.06.2020;243;1;3;902;0;0;1;1;1;1;1;1;1;0;0;552;9
2930;09.06.2020;947;1;5;912;0;0;1;1;1;1;0;1;1;1;0;542;5
2931;02.06.2020;303;1;5;907;0;1;1;1;1;0;0;1;1;0;0;543;4
2932;14.06.2020;309;1;2;912;0;0;1;1;0;0;0;1;0;0;0;542;7
2933;03.06.2020;409;1;5;901;0;0;1;1;0;0;0;1;1;0;0;542;6
2934;03.06.2020;112;1;2;907;0;0;1;1;1;1;0;1;1;0;0;552;0
2935;09.06.2020;500;1;5;914;0;0;1;1;1;1;1;1;1;0;0;552;0
2936;06.06.2020;282;1;5;912;0;0;1;1;1;0;0;1;1;0;0;542;1
2937;11.06.2020;112;1;3;915;1;0;1;1;1;0;0;1;1;0;0;544;2
2938;02.06.2020;244;1;1;902;0;0;1;1;1;0;0;1;1;0;0;552;8
2939;16.06.2020;525;1;4;915;0;1;1;1;1;0;1;1;1;0;0;544;6
2940;02.06.2020;847;1;5;912;0;0;1;1;1;0;0;1;1;0;0;542;7
2941;04.06.2020;733;1;5;907;0;1;0;1;0;0;0;1;0;0;0;543;6
2942;06.06.2020;371;1;5;911;0;0;1;1;1;0;0;1;0;1;0;554;4
2943;09.06.2020;196;1;5;912;0;0;1;0;1;0;0;1;1;0;0;542;7
2944;04.06.2020;369;1;5;907;0;0;1;0;1;0;1;1;1;0;0;543;0
2945;25.06.2020;500;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;2
2946;22.06.2020;612;1;2;906;0;1;1;1;1;1;1;1;1;1;0;553;7
2947;23.06.2020;319;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;8
2948;03.06.2020;567;1;1;903;0;0;1;1;0;1;0;1;0;0;0;543;7
2949;07.06.2020;214;1;3;907;0;1;1;0;0;0;0;1;1;0;0;541;0
2950;30.06.2020;486;1;5;910;0;1;1;1;1;1;1;1;1;0;0;543;3
2951;04.06.2020;456;1;5;904;0;0;1;1;1;0;0;1;1;1;0;554;5
2952;09.06.2020;285;1;5;909;1;0;0;1;0;0;0;1;1;0;0;553;2
2953;05.06.2020;325;1;5;911;0;0;0;0;1;0;0;1;0;0;0;552;0
2954;29.06.2020;207;1;4;907;0;1;1;1;1;0;1;1;1;0;0;541;6
2955;05.06.2020;148;1;5;907;0;1;0;0;0;0;0;1;1;0;0;541;7
2956;04.06.2020;226;1;4;907;0;0;0;1;1;0;0;1;1;0;0;544;6
2957;13.06.2020;306;1;2;909;0;0;1;1;1;0;0;1;1;0;0;542;7
2958;07.06.2020;733;1;5;916;0;0;1;0;1;0;0;1;1;0;0;544;9
2959;03.06.2020;1112;1;1;907;0;1;1;1;1;1;1;1;1;0;1;541;6
2960;07.06.2020;189;1;4;907;0;1;1;1;1;0;0;0;0;0;0;541;1
2961;15.06.2020;132;1;2;904;0;0;1;1;0;0;0;1;0;0;0;543;6
2962;10.06.2020;345;1;5;916;0;0;1;0;1;0;0;0;1;0;0;544;6
2963;10.06.2020;383;1;4;907;0;0;1;1;1;1;1;1;1;0;0;543;6
2964;08.06.2020;373;1;5;914;0;0;1;1;1;1;1;1;1;0;0;544;3
2965;03.06.2020;379;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;4
2966;11.06.2020;350;1;4;912;0;0;1;1;1;1;1;1;1;0;0;552;3
2967;10.06.2020;314;1;5;904;0;0;1;1;1;0;0;0;1;0;0;543;6
2968;02.06.2020;293;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;2
2969;10.06.2020;695;1;3;903;0;1;1;1;1;0;0;1;1;0;0;543;1
2970;24.06.2020;145;1;4;907;0;1;0;0;0;0;0;0;0;0;0;541;1
2971;03.06.2020;453;1;5;907;0;1;1;1;1;0;0;1;0;0;0;541;1
2972;02.06.2020;664;1;5;912;0;1;1;1;1;0;0;1;1;0;0;543;8
2973;05.06.2020;245;1;5;907;0;1;0;1;0;0;1;0;1;0;0;543;1
2974;22.06.2020;255;1;2;907;0;1;1;1;1;1;1;1;1;0;0;541;9
2975;09.06.2020;393;1;5;903;0;0;1;1;0;1;0;0;1;0;0;543;6
2976;04.06.2020;308;1;5;906;0;0;1;1;1;1;0;1;1;0;0;542;9
2977;09.06.2020;280;1;4;902;0;0;1;1;1;0;0;1;1;0;0;552;4
2978;06.06.2020;376;1;2;907;0;1;0;1;1;0;0;0;1;0;0;544;7
2979;02.06.2020;890;1;4;907;0;0;1;1;0;1;1;0;1;0;0;543;2
2980;06.06.2020;1039;1;2;907;0;1;1;1;0;0;0;0;1;0;0;541;6
